time,value
10, 30
10,1.8082659999999997
10,0.9313590000000003
10,0.8586859999999996
10,1.0739109999999998
10,1.8082659999999997
10,0.9313590000000003
10,0.8586859999999996
10,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
15,1.8082659999999997
15,0.9313590000000003
15,0.8586859999999996
15,1.0739109999999998
