time,value
0.025641,1.8082659999999997
0.004043,0.9313590000000003
0.002649,0.8586859999999996
0.002637,1.0739109999999998
0.009037,1.8082659999999997
0.003213,0.9313590000000003
0.002808,0.8586859999999996
0.00301,1.0739109999999998
0.009644,1.8082659999999997
0.00361,0.9313590000000003
0.003278,0.8586859999999996
0.003361,1.0739109999999998
0.009078,1.8082659999999997
0.003222,0.9313590000000003
0.0028,0.8586859999999996
0.002672,1.0739109999999998
0.009011,1.8082659999999997
0.003158,0.9313590000000003
0.0028,0.8586859999999996
0.002803,1.0739109999999998
0.009568,1.8082659999999997
0.003098,0.9313590000000003
0.002697,0.8586859999999996
0.002649,1.0739109999999998
0.00899,1.8082659999999997
0.003192,0.9313590000000003
0.002837,0.8586859999999996
0.002771,1.0739109999999998
0.009268,1.8082659999999997
0.003491,0.9313590000000003
0.002794,0.8586859999999996
0.00267,1.0739109999999998
0.009307,1.8082659999999997
0.003195,0.9313590000000003
0.003105,0.8586859999999996
0.002862,1.0739109999999998
0.008849,1.8082659999999997
0.003247,0.9313590000000003
0.002789,0.8586859999999996
0.002698,1.0739109999999998
0.009442,1.8082659999999997
0.003282,0.9313590000000003
0.002816,0.8586859999999996
0.002845,1.0739109999999998
0.008831,1.8082659999999997
0.003024,0.9313590000000003
0.002672,0.8586859999999996
0.002669,1.0739109999999998
0.019787,1.8082659999999997
0.007564,0.9313590000000003
0.007319,0.8586859999999996
0.007063,1.0739109999999998
0.008855,1.8082659999999997
0.003119,0.9313590000000003
0.002648,0.8586859999999996
0.002707,1.0739109999999998
12.033959,1.8082659999999997
4.013064,0.9313590000000003
4.02928,0.8586859999999996
4.025353,1.0739109999999998
12.03346,1.8082659999999997
4.011309,0.9313590000000003
4.023589,0.8586859999999996
